customer_id,full_name,birth_date,gender,email,join_date,last_purchase,total_spent,membership_tier,discount_used,product_rating,address,phone_number,loyalty_points,purchase_frequency
CUST18729,Angela Ray,1947-09-19,Male,matthewkelly@example.net,2022-12-08,2025-03-05,559.6,Bronze,N,5,"42024 Darlene Circles Suite 271, Lake Christopher, MA 15451",+1-923-494-3221x44015,2316,Monthly
CUST18730,Joseph Harris,1946-03-29,U,sarah28@example.net,2022-09-24,2025-01-07,135.55,GOLD,Yes,1,"690 Cory Mill, West Scott, NH 64311",650-508-4873x448,2825,
CUST18731,Adrienne James,1979-11-02,F,chelseaphillips@example.com,12/09/2022,2024-06-09,281.37,GOLD,True,5,"Unit 8187 Box 8912, DPO AP 38749",2143015090,1467,Yearly
CUST18732,CHRISTOPHER FUENTES,1981-06-04,U,warnersteven@example.net,2020-09-04,2024-12-24,666.03,bronze,1,Unknown,"64400 Jeremy Way Apt. 738, Acevedobury, MN 90961",001-547-527-9281x3417,1468,Weekly
CUST18733,Anthony Smith,1956-03-08,U,gabriela46@example.net,2023-11-12,2024-12-12,85.04,gold,True,2,"11311 paul port apt. 950, ayalamouth, me 59406",,2617,
CUST18734,Carmen Harris,1972-06-09,m,opayne@example.org,2020-08-24,2025-01-19,540.12,Bronze,True,Unknown,"253 Meyer Springs Suite 579, Cameronfort, PW 67865",792.860.6456x55046,755,weekly
CUST18735,Nicole Walker,1990-05-05,Male,brian88@example.com,08/14/2021,2025-02-09,871.39,gold,True,Unknown,"2049 Woodward Row Suite 869, Lake Megan, SD 27161",,2297,Daily
CUST18736,Karen Peterson,1999-07-02,U,toddbean@example.com,2024-11-02,2024-07-02,615.64,silver,Y,1,"USCGC Hayes, FPO AP 20491",001-741-824-7509x37244,2427,daily
CUST18737,Robert Carpenter,1957-06-20,Male,chadlevy@example.net,2020-12-15,2024-04-21,600.65,GOLD,False,4,"5995 Davis Greens, Campbellview, MS 09547",(391)868-2943x3616,2877,Weekly
CUST18738,Jonathan Fisher,1960-07-30,Male,invalid_email@,2021-09-03,2024-06-09,106.05,bronze,N,5,"96388 Bailey Island, West Cynthialand, FL 02139",(826)409-5633x148,1708,Weekly
CUST18739,Jose Garcia,1984-04-29,F,danielperez@example.net,03/19/2022,2025-03-04,253.43,GOLD,No,Unknown,"47953 Patrick Courts Suite 001, Gilesmouth, VI 98047",460.414.5787,3098,daily
CUST18740,David Gomez,1963-10-02,Female,griffithalicia@example.net,04/19/2024,2025-01-09,1116.26,Silver,N,3,"2159 Danielle Knolls, Port Frank, CA 16673",+1-455-209-7919x7296,3028,weekly
CUST18741,Bruce Robinson,1957-03-18,m,hayesmichael@example.net,Invalid Date,2024-06-19,320.25,silver,False,1,"24715 Megan Plaza Apt. 386, North Jerry, WI 08032",(244)302-4803x3117,1834 points,Weekly
CUST18742,Thomas Miller,1949-05-02,U,calhounjames@example.org,2024-02-27,2025-01-24,879.34,,False,N/A,"unit 4216 box 5402, dpo ap 46975",001-763-592-6695x74920,2587,Daily
CUST18743,James Cook,1963-01-26,Male,william97@example.net,2022-10-13,2024-06-15,316.75,silver,nan,4,"03524 Hernandez Trafficway Apt. 000, Jenniferhaven, CT 32691",(559)489-8366x10033,161,Yearly
CUST18744,Linda Garcia,1961-04-05,f,nbanks@example.net,09/22/2021,2024-05-06,416.65,Gold,0,5,"965 Hickman Club Suite 845, North Jonathanmouth, DC 25449",335-552-4393,4890,
CUST18745,Greg West,1951-08-03,Female,josephharrell@example.com,04/25/2021,2024-09-28,654.68,silver,True,5 stars,"806 Pugh River Suite 246, West Roytown, FL 16343",+1-445-681-7337x523,3854,Daily
CUST18746,Cheryl Robbins,2001-11-16,U,tbates@example.com,2024-12-15,,530.21,silver,Y,4,"75996 Zamora Station Suite 105, Aprilton, CO 87819",595-634-2656,516 points,Daily
CUST18747,Crystal Robinson,1971-04-19,f,ulowe@example.org,2025-02-08,2024-07-22,614.45,silver,N,1,"026 Peterson Corner, Scottland, WY 46650",513-804-2662x77784,3391,Yearly
CUST18748,MARIA ROTH,1953-11-25,m,anthonywilliams@example.net,2023-05-20,2024-04-21,254.48,,True,Unknown,"9204 Breanna Circles Apt. 414, South Jeffery, RI 72748",448.578.6102x87065,2360,weekly
CUST18749,Brian Collier,1996-03-31,m,hbaker@example.org,2020-05-09,2024-12-08,159.12,bronze,Yes,nan,"521 Bonnie Court, Lake Laceyton, HI 39433",372.418.2907x89704,4846,Weekly
CUST18750,Nicholas Foster,1974-12-01,Male,prowland@example.org,2024-04-20,2025-02-20,234.24,Gold,nan,3,"56240 Christian Tunnel, Lake Brucetown, PR 35506",5739062124,4991,daily
CUST18751,BRIANNA GONZALES,1957-11-15,Male,franklinlisa@example.org,09/24/2023,2024-05-31,340.3,Bronze,N,4,"80071 William Green Suite 913, North Jeffrey, VA 22917",001-976-378-5603,-1521,daily
CUST18752,Mary Brown,2006-07-27,nan,michaeljones@example.org,2021-04-07,2025-03-16,431.22,bronze,0,5,"076 Rose Pass Suite 452, Timothyview, IA 92391",,2345,Monthly
CUST18753,Eric Guzman,1953-03-08,nan,tony91@example.com,2022-09-07,2025-01-01,811.18,bronze,True,nan,"7188 Graves Tunnel, Stevenview, PW 24890",812-702-9051,-3727,Daily
CUST18754,Ashley Smith,1955-01-20,U,kvelasquez@example.net,2020-06-21,,526.2,GOLD,True,5,"5193 Collin Forges Suite 208, North Morganberg, NV 63017",(335)968-0331x261,1108,Yearly
CUST18755,Patrick Li,2001-11-06,F,kwalker@example.org,2021-07-09,2024-04-30,645.38,GOLD,No,N/A,"89326 Kimberly Dale, Shellyshire, ND 93146",585-461-9439,-2987,daily
CUST18756,Casey Johnson,1950-10-27,Female,lsmith@example.net,2022-01-28,2024-12-27,542.48,GOLD,0,3,"0839 Johnson Harbor, Smithburgh, SD 51483",+1-500-617-8725,3360,Yearly
CUST18757,Ronnie Sullivan,1972-02-26,U,miranda38@example.com,2021-02-27,,165.37,GOLD,1,1,"6187 Judy Green Suite 410, East Timothy, IN 98728",433.991.3278x71630,4263,daily
CUST18758,Tracie Turner,1983-02-09,Female,pmckenzie@example.org,03/29/2023,2024-08-14,505.18,GOLD,No,5 stars,"586 Brooks Mill, Beasleychester, WI 94100",001-403-361-4380x7533,2043,
CUST18759,Tara Dougherty,2002-01-29,Male,ronaldmcdonald@example.net,2020-08-07,,539.23,Gold,False,1,"806 Krystal Fields, New Taylorbury, WV 26331",242-476-0652x870,4583 points,Yearly
CUST18760,BRITTNEY DUDLEY,1988-03-07,m,,2022-01-12,2024-07-05,727.98,Silver,nan,5 stars,"59096 Pacheco Dam Suite 491, Kristinbury, IN 80173",001-209-803-1373x829,539,Daily
CUST18761,Maria Goodwin,1974-03-21,Male,gutierrezrebecca@example.net,2024-01-16,2025-01-05,179.42,Bronze,0,Unknown,"745 Christina Divide Apt. 160, Stephaniemouth, WY 83159",9916662674,1693,Monthly
CUST18762,Mr. Gregory Hays,1992-01-13,m,mooredanielle@example.net,2023-04-16,2024-08-30,112.12,GOLD,Y,nan,"76300 Cooke Islands Suite 334, Mcdonaldbury, AS 32568",830.278.6265,429,Monthly
CUST18763,Nicholas Bridges,2006-10-29,nan,robertbailey@example.com,11/24/2020,2025-02-06,552.88,,1,Unknown,"027 Carrillo Mount Apt. 568, New Jeremy, GU 54347",,845,Daily
CUST18764,Jeremy Harris,1995-05-10,U,rrogers@example.org,2022-04-08,2024-12-23,606.16,bronze,N,5,"8375 william expressway, mathistown, mn 81544",123-456,3162,
CUST18765,Brittany Ruiz,1997-03-05,nan,alexanderjennifer@example.com,2024-01-05,2025-01-03,446.18,bronze,N,N/A,"501 Alice Falls Apt. 814, South Laura, MS 32849",+1-995-859-0644,4961,weekly
CUST18766,Judy Jones,1956-01-14,m,choimartin@example.net,04/23/2022,2025-03-07,508.41,Gold,1,5 stars,"0145 Helen Isle Suite 222, Saramouth, SD 26348",305-895-8954,4871,
CUST18767,Jennifer Moore,1955-11-13,Male,hillderek@example.com,2020-08-28,2025-03-03,763.63,Silver,1,nan,"00659 Welch Groves, West Michaeltown, ME 91345",(460)885-9666x7143,554,weekly
CUST18768,Morgan Rodriguez,1986-03-12,nan,ksmith@example.org,2024-02-07,2024-05-06,362.36,GOLD,Yes,4,"46567 Joseph Prairie, Elizabethstad, TN 85896",001-548-697-5831,2848,Weekly
CUST18769,Shannon White,1944-09-18,M,abrown@example.org,2024-11-11,2024-05-09,416.41,,Yes,Unknown,"68167 Tapia Passage Suite 413, Stephaniestad, RI 24623",001-780-805-9980x693,825,Weekly
CUST18770,JASON MARTIN,1974-03-16,Female,invalid_email@,2021-09-13,2024-12-01,523.71,Silver,False,nan,"85327 William Cliff, Schroederfurt, ND 29488",952-593-8962x4783,2478,Yearly
CUST18771,Mariah Jones,1961-10-25,f,carneychristopher@example.net,2023-09-21,2024-08-10,134.06,gold,No,N/A,"886 Wolf Centers, New Jason, VA 35293",761.508.1490x79849,2354,Daily
CUST18772,Lori Savage,1984-04-22,m,denisezimmerman@example.org,2021-07-24,2024-12-04,454.43,GOLD,Y,N/A,"203 Lindsey Orchard Suite 946, New Mark, GU 10132",963-259-6176,2460 points,Daily
CUST18773,Billy Mccoy,1959-05-07,m,montgomeryjordan@example.com,2024-10-05,2024-11-30,480.88,gold,No,2,"0102 John Light Suite 551, Andersonville, MS 45271",+1-851-295-6505,2063,Yearly
CUST18774,Sarah Kemp,1997-04-23,M,nwright@example.com,04/03/2021,2024-12-06,991.11,bronze,No,nan,"01116 Gregory Hill, South Dannychester, VI 76155",231-916-7338x3134,1347,
CUST18775,PENNY WHEELER,1980-05-04,U,stevenjones@example.org,2022-06-14,2024-06-18,410.57,bronze,0,5,"62485 yolanda radial apt. 306, new juliemouth, mp 53542",+1-848-445-8001x64679,-1003,Yearly
CUST18776,MICHAEL TORRES,1997-06-29,U,nicolehiggins@example.net,2023-01-22,2024-09-20,560,silver,0,3,"39481 Deborah Groves, Henryberg, NH 34236",,4242,daily
CUST18777,David James,2004-12-25,U,elizabeth14@example.org,2020-05-29,2024-06-26,775.59,Bronze,False,4,"32403 Lisa Valley Apt. 214, Port Josephberg, NH 23691",373-736-8987x37643,3690,Monthly
CUST18778,Joshua Nelson,1959-04-16,f,orice@example.com,2020-11-30,2024-05-09,248.75,Gold,Y,2,"59782 Wilson Estate Apt. 531, Davisstad, DC 90564",001-345-643-7317x59769,678,daily
CUST18779,Michael Richardson,1973-06-06,F,invalid_email@,2021-01-15,2024-10-29,912.72,silver,True,3,"USS Becker, FPO AA 28883",+1-349-825-0455x9002,541 points,Yearly
CUST18780,MEGAN FREEMAN,2002-04-16,M,zpatterson@example.org,04/15/2021,2024-10-19,1029.16,Bronze,1,5 stars,"223 Miller Courts, Petersonton, AK 89609",+1-470-483-6293x909,1051,Yearly
CUST18781,Jessica Price,1958-05-03,f,,05/12/2024,2024-09-10,491.33,bronze,True,1,"35835 Marsh Bridge Suite 300, North Amanda, GU 48742",9206637615,1774,Yearly
CUST18782,Duane Aguirre,1945-02-13,nan,michael91@example.org,02/28/2025,2024-09-15,338.17,gold,1,2,"9845 Christopher Crossroad Suite 587, Port Antonio, ME 42716",6325736913,66,
CUST18783,Sara Williams,1961-05-26,M,susanwarner@example.net,2024-12-03,2025-02-24,988.14,Gold,1,4,"4751 Eric Trail, Morganshire, KS 29068",,3647,daily
CUST18784,Nancy Adams,1964-04-24,m,alisongonzalez@example.net,2023-08-16,2024-07-08,738.69,Silver,N,1,"8975 Wade Falls Apt. 138, Mcneilberg, AL 43411",392-565-7641x27274,4665 points,Monthly
CUST18785,Margaret Turner,1964-01-09,Female,geoffreyortiz@example.org,Invalid Date,2025-02-11,524.59,Silver,False,5 stars,"848 Victoria Fords, North Susantown, GA 58530",,-994,Yearly
CUST18786,Gregory Day,1976-09-17,M,traneric@example.net,2021-07-19,2025-04-04,928.05,silver,nan,4,"816 Harris Pines Suite 378, West Katherinefort, GU 42672",,4604,Weekly
CUST18787,Kevin Wood,1970-05-09,F,richardsonandrea@example.com,2024-01-03,2024-07-30,896.3,silver,N,2,"668 Rebecca Inlet, Hortonberg, IA 97969",+1-378-878-6451x91174,2883,Monthly
CUST18788,Katherine Flores,1971-07-12,Male,shuber@example.com,2021-02-10,2024-09-09,399.12,Gold,Yes,4,"12187 Morton Neck Suite 852, South Johnside, GU 50197",929-418-8831,3397,Weekly
CUST18789,Donald Hunter,1966-05-05,nan,timothyjordan@example.com,2023-02-03,2024-11-08,574.62,Silver,0,Unknown,"0256 Frederick Plain, South Barbara, VA 70767",,0,Weekly
CUST18790,Deanna Carlson,1987-04-14,f,hyoung@example.com,2020-09-26,2024-06-21,673.04,GOLD,N,5 stars,"15830 Patrick Tunnel Apt. 105, Michaelstad, HI 29678",556-505-2657,1239,Monthly
CUST18791,DEBORAH JORDAN,1962-08-04,nan,connie39@example.org,2024-03-15,2025-02-07,508.62,GOLD,0,1,"45336 Foster Glens Apt. 951, New Richardfort, GU 97090",,3343,Weekly
CUST18792,Lisa Weiss,1962-07-29,nan,armstrongjames@example.net,2024-03-24,2024-06-03,82.74,silver,nan,5,"14343 Dunn Harbor, North Brandonstad, TN 95002",4389469092,4465 points,Daily
CUST18793,Jason Snyder,1997-06-01,M,jose02@example.com,2025-01-15,2024-09-14,218.52,,0,5 stars,"525 Peterson Summit Apt. 877, Lawrenceburgh, RI 62472",379-481-2414x87954,1560,
CUST18794,Sarah Weber,1978-06-19,M,xrivas@example.net,2021-12-21,2024-11-02,92.52,Silver,Yes,4,"96800 Moore Village Apt. 890, Francoburgh, MI 30287",+1-365-541-4124,-392,daily
CUST18795,Kristine Romero,1954-03-22,F,fisherbrenda@example.net,05/11/2024,2024-10-24,647.88,gold,nan,4,"597 Dakota Parks Suite 091, Johnsonmouth, CT 98513",+1-622-477-8935,198 points,Yearly
CUST18796,Jamie Brown,1964-01-11,Female,lawrenceroy@example.org,2021-09-06,2024-05-08,144.69,silver,True,3,"047 Brian Villages, Lake Kendrastad, KS 67262",923.708.3530,4646,Daily
CUST18797,Dylan Gray,1987-05-07,M,katherinelewis@example.org,2023-03-21,2024-11-29,557.73,bronze,0,5 stars,"13574 Rose Park Suite 159, Marissachester, WI 57664",,4054,Yearly
CUST18798,Christopher Hunt,1998-08-21,M,iyoung@example.org,2022-11-20,2024-11-06,1049.57,GOLD,False,nan,"47063 Garrett Forges Suite 642, Annebury, RI 91878",001-599-940-2171x912,642 points,
CUST18799,Taylor Cooper,1955-04-16,Female,angelicacurry@example.org,05/14/2020,2024-07-19,928.33,Bronze,1,N/A,"498 Coleman Dam, Deniseberg, MD 95661",(782)337-7092,514,Yearly
CUST18800,Kelsey Cross,1949-06-02,F,josethomas@example.org,2023-10-21,2024-12-08,51.22,,Y,nan,"68615 Micheal Causeway Apt. 139, West Eric, ND 58409",+1-273-798-7544x5753,3398,Daily
CUST18801,Michelle Hood,1961-03-24,f,,04/13/2020,2025-02-16,116.39,silver,nan,5 stars,"019 Craig Views, New Brianmouth, AR 44652",(366)556-3985x48960,1486 points,Yearly
CUST18802,Samantha Robinson,1946-05-01,nan,eric28@example.org,2021-05-09,2024-12-11,267.05,gold,nan,2,"83505 Gary Hill, Smithchester, DC 67520",425-551-6835,3286 points,
CUST18803,Frank Jacobs,1990-11-17,f,ashley57@example.com,2020-06-04,2024-12-08,149.29,Gold,No,5 stars,"215 baker road apt. 559, east martha, ma 99524",947-882-8724x5266,3961,Monthly
CUST18804,Donald Nelson,1990-10-15,M,rossashley@example.com,2023-08-16,2025-03-14,3.86,GOLD,N,N/A,"82033 Hendrix Plaza, Greenview, CT 43233",626-498-5972x6076,4228 points,daily
CUST18805,Daniel Edwards,1973-06-19,Female,invalid_email@,2023-11-27,2024-11-09,496.75,Silver,N,2,"301 Steven Cliffs Suite 044, Staffordville, HI 55757",001-649-962-0511x857,1362,
CUST18806,Jasmin Rodriguez,1947-08-27,M,williamcastillo@example.net,2024-07-02,2024-06-21,711.53,GOLD,Yes,1,"54844 William Mountains, Lake Robert, IA 94395",595-438-7519x953,2006,
CUST18807,Megan Lynch,1958-09-18,U,invalid_email@,2020-07-19,2025-04-10,786.21,,N,5 stars,"74166 Medina Centers, New Shelia, KY 39891",754.834.3122x14650,4635,
CUST18808,Stephanie Martinez,1981-02-02,Male,qmartinez@example.net,2022-01-07,2024-10-23,357.66,bronze,Y,Unknown,"185 Jessica Plain, North Paula, NM 06457",(684)434-8101,4104,Yearly
CUST18809,Dr. Scott Allen,1970-11-27,f,mossmatthew@example.net,2023-05-03,2024-12-03,418.43,Gold,No,5 stars,"43381 York Cliff, North Nicoleport, NM 63727",+1-524-849-2231x8188,2046,daily
CUST18810,Tracy Pennington,1946-03-06,U,ralph64@example.org,03/11/2025,2025-01-12,606.7,GOLD,False,Unknown,"3848 Ramirez Way Suite 932, Kimberlybury, AR 91027",+1-515-823-9574x445,2484,
CUST18811,Jessica Bailey,1952-09-11,m,invalid_email@,2024-11-07,2025-04-05,467.45,silver,Y,5 stars,"USS Hanna, FPO AE 30292",820.962.5498,1767,weekly
CUST18812,Justin Ferguson,2004-10-23,Male,connerthomas@example.com,2023-02-16,2025-03-09,743.18,Bronze,nan,5 stars,"03921 Thomas Alley Apt. 184, West Kevinland, AZ 10746",+1-656-821-9704x252,2318,Weekly
CUST18813,Christopher Velez,1995-11-09,M,fmyers@example.org,2021-06-11,2025-02-11,629.11,Gold,nan,Unknown,"334 Rebecca Valleys, Janetmouth, NC 27571",,4718,Yearly
CUST18814,Gabriel Mitchell,1999-11-20,F,colleenstewart@example.com,10/08/2022,2024-10-03,387.11,GOLD,0,3,"313 Brooks Plains, Michaelside, IA 59406",001-343-278-1453x28752,4468,Weekly
CUST18815,Matthew Davis,1956-03-30,f,hodgekevin@example.com,2024-08-18,2024-08-05,56.99,Bronze,0,3,"PSC 6677, Box 0218, APO AE 29963",(640)425-1122,494,daily
CUST18816,James Carr,1984-06-09,m,williamselizabeth@example.com,04/20/2023,2025-02-06,949.71,silver,No,5 stars,"43326 Hernandez Land Suite 757, Justinfurt, MN 66541",001-673-627-2526x4020,1509,Daily
CUST18817,Michelle Evans,1958-04-27,Male,williamkennedy@example.org,10/14/2020,2025-01-23,294.18,GOLD,False,4,"805 wood avenue, mckayfurt, sd 55064",,2806,daily
CUST18818,Laura Williams,1993-06-06,f,jamiefoster@example.org,11/27/2020,2025-02-01,607.27,Bronze,N,N/A,"612 lisa mill apt. 809, new andrew, ks 82436",001-352-448-1833,2673,Monthly
CUST18819,Caroline Williams,1995-05-12,Female,floresnicholas@example.org,Invalid Date,2024-04-15,74.98,Bronze,No,N/A,"psc 4952, box 4452, apo ae 73290",542.438.3709,4209,Monthly
CUST18820,James Bennett,1990-07-02,F,ronaldavila@example.com,2021-12-11,2024-06-07,496.61,gold,No,nan,"26673 Michael Gardens, Lake Lorifurt, GA 37152",(359)957-4697,1245,daily
CUST18821,Gregory Parker,1978-04-24,Male,mendezjohn@example.com,02/15/2022,2024-05-10,530.08,GOLD,1,2,"02137 Koch Trafficway, North Mario, PA 32105",,722,daily
CUST18822,Shannon Noble,1962-04-16,Female,gjohnson@example.org,2021-11-01,2024-09-08,544.58,Gold,Yes,2,"8811 Simpson Roads, New Stephanie, FL 18275",624-575-4990x906,2617,Weekly
CUST18823,Jennifer Scott,1991-07-02,U,erinwade@example.com,2021-10-23,2024-07-29,1404.14,silver,0,5 stars,"712 Rose Corner, Lake Williamhaven, WI 11815",+1-885-328-0872,2395,Weekly
CUST18824,Jason Gross,1950-04-22,M,jacobyates@example.com,2022-02-16,,310.66,gold,True,nan,"2033 Johnson Extensions, South Laura, SD 81959",,4118,Yearly
CUST18825,Tiffany Mitchell,1949-03-29,Female,invalid_email@,2023-05-14,2024-10-08,746.2,Bronze,0,N/A,"64443 Sanchez Mission, Coreyfort, CT 06813",4057570570,471,Weekly
CUST18826,Sarah Green,1944-10-11,Male,zacharythomas@example.com,2020-06-11,2024-08-11,656.97,gold,No,5 stars,"4477 Reynolds Meadow, Jonesside, MI 63630",,4083,weekly
CUST18827,Hannah Patterson,1950-06-16,nan,johnsonjames@example.org,2021-01-03,2025-03-23,296.41,gold,Yes,5,"1073 Espinoza Knoll Apt. 684, Sheamouth, ND 24810",8794668452,1529 points,Daily
CUST18828,Jesse Murphy,1960-07-15,Male,mwilliams@example.net,2022-08-15,2025-01-10,741.7,Bronze,No,Unknown,"732 Scott Knolls, West Sarastad, PR 53905",227.543.9077x477,586 points,Daily
CUST18829,David Davis,2006-12-26,nan,johnsonkelly@example.net,01/30/2022,2024-10-05,450.7,silver,False,2,"846 Horton Brook, Sarafort, NM 13234",337.571.1601,3086 points,weekly
CUST18830,Melissa Rose,1955-05-06,U,whitejames@example.com,2022-02-23,2024-06-21,762.57,GOLD,N,3,"70721 Eric Club, East Cathymouth, MH 71913",,389,Weekly
CUST18831,Mark Herrera,1991-06-15,M,canderson@example.net,2021-03-21,,1088.29,,0,5 stars,"76144 Marsh Summit Suite 884, Port Jonathan, TX 91956",001-726-716-9623x88557,2038 points,weekly
CUST18832,Roger Hoover,1955-02-24,nan,thomas08@example.net,2024-10-23,2024-10-15,545.24,Silver,nan,1,"uss schwartz, fpo ap 12950",123-456,4126,daily
CUST18833,PAULA ROBINSON,1993-04-25,nan,michelle04@example.org,2024-05-29,,415.66,gold,nan,Unknown,"7568 James Pass, Richardsonmouth, CO 96864",123-456,778 points,daily
CUST18834,Ryan Collins,1976-01-18,Female,brian47@example.org,2022-05-02,2024-08-24,815.47,Gold,True,nan,"124 Henderson Square, South Josephchester, MA 15676",001-942-393-1355x378,3907 points,Daily
CUST18835,James York,2005-07-07,Female,teresa51@example.org,2023-06-24,2025-03-05,919,Bronze,False,2,"0663 Jack Village, Robbinsfort, WA 17105",(928)874-1235,974,
CUST18836,Raymond Price,1978-04-11,M,stephanienorris@example.com,2024-04-19,2024-07-28,235.02,Silver,1,nan,"15962 Sanchez Ports Suite 186, Lake William, OH 40458",,879 points,daily
CUST18837,Julian Murillo,1996-10-10,Female,jgonzalez@example.com,2021-08-25,2024-06-11,364.11,,N,5,"6175 Jones Glen Suite 216, Lake Kimberlybury, AS 52905",394-489-5854x3681,4887,Monthly
CUST18838,Adam Sosa,1957-01-07,f,williecastillo@example.net,2022-05-02,2024-11-04,702.63,gold,Y,Unknown,"61392 Tiffany Road, Sextonshire, ID 63222",001-834-383-9406,3853,daily
CUST18839,Nathan Maxwell,1976-06-22,M,wardwilliam@example.org,2023-04-16,2025-01-08,460.39,,No,1,"36288 William Highway, Cindymouth, DC 93624",(726)630-0479x867,3095,Daily
CUST18840,Nancy Brown,1951-09-14,F,lynnholloway@example.org,2020-06-08,2024-07-17,213.7,Bronze,N,1,"1819 lisa mews, carpenterstad, ia 68327",940.448.8789,3926,Yearly
CUST18841,Hector Perez,1988-04-28,nan,mclaughlineric@example.com,2023-09-18,2024-04-13,662.21,Bronze,nan,4,"0528 Sanford Mall, Annetteville, MT 26469",534.698.8445x75460,1092,
CUST18842,KATHRYN HALL,1962-07-29,Male,michaelingram@example.com,Invalid Date,2024-07-14,701.45,gold,True,1,"2642 Cox Parkway, Vanessaport, NM 43780",281.308.7270,2670 points,Weekly
CUST18843,Kristi Brown,1957-04-13,F,novakmegan@example.net,2023-08-03,2025-04-09,399.68,GOLD,Yes,1,"0867 Michael Hills, Georgestad, AS 51025",238.957.1066x196,3737,Weekly
CUST18844,SCOTT LE,1971-11-30,nan,carolinemelendez@example.com,2023-10-15,2024-08-24,518.4,bronze,True,5,"737 Justin Ville, Orrton, OH 47813",+1-304-397-7128x69241,2141 points,Yearly
CUST18845,Steven Crawford,1951-06-24,f,melaniehall@example.com,2023-03-31,2024-07-15,327.03,bronze,False,2,"6885 Lucas Cove, North Lisaton, SC 73293",(600)303-6386,3685,Monthly
CUST18846,Brittany Lewis,1960-03-28,nan,elizabeth93@example.org,2023-12-31,2025-03-19,171.43,Gold,False,4,"7336 Doyle Cliff Suite 493, Kennedyburgh, RI 93640",9967507303,3631 points,
CUST18847,Jose Rivera,1986-02-09,nan,sandra59@example.org,2022-10-15,2025-01-19,350.88,Bronze,True,Unknown,"9884 Bartlett Manors Suite 583, Michaelton, MI 39298",,249 points,Monthly
CUST18848,Jennifer Holden,1957-03-31,nan,ashley82@example.org,05/26/2024,2024-08-24,522.18,Bronze,0,5 stars,"unit 4213 box 5828, dpo ap 81839",(747)927-0443,3890,Yearly
CUST18849,Andrea Sandoval,1975-06-11,U,tonyafitzpatrick@example.com,2023-02-02,2024-10-07,57.47,gold,True,2,"4963 Allen Pines, Elizabethstad, UT 69158",+1-320-794-2229x3587,3522 points,daily
CUST18850,JOSE LONG,1968-03-09,f,jonessarah@example.org,2020-05-22,2024-04-12,372.8,Silver,Y,3,"547 Bennett Landing Apt. 509, Johnsonhaven, WV 05093",,3473,
CUST18851,Amy Solis,1991-10-20,m,robertterry@example.net,2022-11-12,2024-11-18,526.35,Bronze,Y,2,"089 Mann Canyon, Lake Timothy, FL 50421",+1-409-687-7030x3514,3570,Daily
CUST18852,Austin Chavez,1991-08-02,m,bushcarol@example.net,2020-08-15,2024-08-18,858.4,GOLD,N,4,"3946 sanchez crossroad apt. 105, brandonfort, sd 03064",,27,
CUST18853,Catherine Green,1998-08-13,m,cindy55@example.org,2024-12-26,2024-04-19,406.22,Bronze,0,5,"476 William Light, South Catherineborough, PR 42456",,3101 points,Monthly
CUST18854,Jeffrey Galvan,1976-06-10,M,invalid_email@,2023-11-12,2024-09-09,126.23,gold,nan,nan,"951 Davis Center Apt. 876, Monicaview, AR 53027",001-448-239-2773x7068,4552,Monthly
CUST18855,Dave Smith,2007-01-13,Female,richardsjason@example.org,2023-10-07,2024-05-21,437.1,bronze,1,N/A,"20842 Williams Greens, South Marilynfort, LA 54326",292-923-6666,1472,Yearly
CUST18856,JENNIFER REEVES,1982-04-02,f,jennifer92@example.org,2023-03-08,2025-02-04,29115.05989,Bronze,No,Unknown,"USS Hobbs, FPO AA 76919",001-385-312-4393x2086,2851,weekly
CUST18857,JOSEPH HINTON,1979-01-08,F,xwright@example.net,2022-01-30,2024-05-29,665.65,GOLD,nan,N/A,"778 Richard Turnpike Apt. 303, Martinton, NV 90963",501-681-8904x25961,3576,Yearly
CUST18858,Frank Jones,1995-08-26,U,kowen@example.com,04/30/2021,2024-10-05,398.63,gold,False,Unknown,"975 Schmitt Stream, South Kenneth, AK 49005",(723)511-2646,61,Monthly
CUST18859,Sandra Camacho,1986-10-21,F,mary61@example.net,2021-02-05,2025-01-21,313.17,Gold,False,5,"6390 Noah Station Apt. 879, Joneston, FL 19474",2025033877,1209,daily
CUST18860,Brian Kennedy,2006-01-03,F,invalid_email@,2022-08-31,,1607.49,gold,False,3,"0230 Howard Cliff, South Richardborough, PA 22695",659.257.2410x9897,581,weekly
CUST18861,AUSTIN MCCALL,1968-09-06,F,invalid_email@,01/04/2021,2024-12-01,542.71,GOLD,Yes,N/A,"9973 Clark Brook Apt. 922, South John, WV 36848",,3196,Weekly
CUST18862,Pedro Murphy,1957-09-13,U,jameshunter@example.net,2022-12-08,2024-07-03,526.76,bronze,nan,1,"83627 Chloe Cape, Port Margaret, AZ 27800",+1-846-724-6428,1861,Weekly
CUST18863,Tiffany Smith,2004-08-12,m,elizabethmyers@example.org,2024-03-17,2024-05-11,37.58,Silver,False,3,"unit 8406 box 9737, dpo ae 89960",001-712-544-5107x8495,1915 points,Weekly
CUST18864,Elizabeth Acosta,1958-07-18,F,keithbarnes@example.net,2020-12-16,2025-02-20,60.63,Bronze,1,N/A,"9535 Phillips Meadow Apt. 893, Davidville, MS 63114",001-408-746-4029x5455,2495,weekly
